SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
511533,SAHARA HOUSG,B ,Q,184.00,186.00,181.10,182.15,182.15,183.75,109,4058,745293.00,
503691,SAHARA ONE  ,S ,Q,182.00,189.00,178.55,186.60,189.00,182.70,28,1814,331589.00,
532543,SAHPETROLEUM,T ,Q,25.00,25.80,24.50,24.85,25.00,25.00,42,5588,139551.00,
532841,SAHYA INDU  ,B ,Q,77.25,78.00,75.40,76.00,76.00,77.55,58,9430,721128.00,
530265,SAINIK FIN. ,B ,Q,9.75,9.76,8.87,8.87,8.87,9.30,3,3,28.00,
515043,SAINT-GOBAIN,T ,Q,23.50,23.55,22.65,22.70,22.65,23.10,62,12263,280830.00,
590051,SAKSOFT LTD ,B ,Q,43.00,44.00,42.55,43.05,42.70,43.65,34,3042,130512.00,
511066,SAKTHI FIN. ,B ,Q,8.10,11.48,8.10,10.46,10.60,9.95,87,14689,152772.00,
507315,SAKTHI SUGAR,T ,Q,88.20,90.50,85.00,87.85,87.85,87.60,461,62271,5443794.00,
532713,SAKUMA EXPO ,B ,Q,12.93,13.29,12.45,12.89,12.90,12.85,37,9064,117327.00,
590056,SALONA COTSP,S ,Q,10.00,10.00,10.00,10.00,10.00,10.00,8,2610,26100.00,
500370,SALORA INT. ,B ,Q,47.80,52.50,46.80,47.30,47.30,46.30,474,74878,3711051.00,
532604,SALSTEEL    ,B ,Q,11.70,11.97,11.25,11.31,11.31,11.63,186,38948,453776.00,
517059,SALZER ELEC ,S ,Q,99.00,99.95,92.10,93.60,93.60,97.00,102,10032,963657.00,
532005,SAM INDUS.  ,B ,Q,22.20,22.20,22.20,22.20,22.20,21.25,1,50,1110.00,
521240,SAMBANDAM SP,S ,Q,47.00,50.50,47.00,50.50,50.50,48.75,4,200,9737.00,
511630,SAMBHAAV MED,B ,Q,3.85,3.85,3.85,3.85,3.85,3.50,17,22230,85585.00,
520075,SAMKRG PIST.,S ,Q,48.00,50.75,47.25,47.90,47.90,49.55,64,8342,407202.00,
506172,SAMPADA CHEM,T ,Q,29.95,29.95,29.95,29.95,29.95,28.55,48,129750,3886012.00,
530125,SAMRAT PHARM,S ,Q,9.51,9.51,9.49,9.49,9.49,9.98,4,200,1899.00,
500372,SAMTEL COL  ,B ,Q,17.75,18.55,17.20,17.40,17.40,18.00,184,40847,726677.00,
500371,SAMTEL IND. ,S ,Q,8.56,9.30,8.56,9.30,9.30,9.00,9,1832,15737.00,
521206,SAMTEX FASH.,TS,Q,16.25,17.10,16.25,16.50,16.50,16.60,16,6085,102177.00,
523116,SANCO TRANS ,B ,Q,200.00,200.00,196.00,200.00,200.00,198.40,13,570,112571.00,
533079,SAND PLAST  ,T ,Q,11.79,11.79,11.00,11.00,11.00,11.25,4,500,5659.00,
526725,SANDESH LTD.,B ,Q,170.00,170.00,167.00,169.45,169.50,169.55,21,640,108124.00,
524703,SANDU PHARMA,B ,Q,11.50,11.90,11.00,11.30,11.74,11.42,11,676,7621.00,
504918,SANDUR MANG.,B ,Q,478.95,478.95,452.00,456.70,456.70,463.50,335,6910,3221540.00,
516096,SANGAL PAPER,T ,Q,18.50,18.50,18.50,18.50,18.50,18.00,2,400,7400.00,
514234,SANGAM INDIA,B ,Q,25.00,25.25,24.00,25.10,25.10,24.95,100,24127,598136.00,
526521,SANGHI IND. ,B ,Q,34.50,35.60,33.50,34.00,34.00,32.95,589,116526,4008616.00,
530073,SANGHVI MOVE,B ,Q,182.00,182.00,174.00,177.05,177.05,179.85,388,16736,2945022.00,
531898,SANGUINE MD ,B ,Q,3.41,3.70,3.40,3.50,3.50,3.65,77,67638,242516.00,
531569,SANJIVANI PA,B ,Q,25.90,29.00,25.00,27.75,27.75,24.70,1514,424872,11752694.00,
532972,SANKHYA INFO,B ,Q,28.40,29.00,26.65,26.80,26.80,28.35,57,8515,234161.00,
531312,SANRAA      ,B ,Q,1.14,1.14,1.04,1.04,1.04,1.09,4255,22166752,24764563.00,
530035,SANTOSH FINE,B ,Q,7.75,8.50,7.75,8.00,8.00,8.10,15,765,6424.00,
519260,SANWARIA AGR,S ,Q,61.00,65.50,60.05,60.45,60.85,60.00,106,13536,854759.00,
532031,SARANG CHEM.,B ,Q,0.79,0.79,0.79,0.79,0.79,0.76,7,38200,30178.00,
533033,SARASWATI   ,B ,Q,800.00,810.00,795.00,808.00,808.00,794.80,26,1018,813888.00,
504614,SARDA ENMIN ,S ,Q,145.00,147.00,137.50,139.80,139.80,139.90,395,35639,5029362.00,
516003,SARDA PLY.  ,B ,Q,23.10,23.20,23.10,23.15,23.15,24.35,15,781,18079.00,
532163,SAREGAMA (I),B ,Q,81.00,81.00,77.00,78.05,78.05,80.05,517,19767,1560807.00,
533056,SARK SYS    ,B ,Q,13.02,13.50,13.02,13.25,13.25,13.80,20,16416,218646.00,
526885,SARLA PER F ,S ,Q,65.00,67.20,64.10,65.50,65.50,63.90,195,54902,3595079.00,
514412,SARUP TANNER,S ,Q,31.05,31.05,30.15,30.15,30.15,30.90,8,460,13953.00,
532663,SASKEN COMM ,B ,Q,178.00,181.40,168.55,170.15,170.15,177.70,7519,878929,154915196.00,XD
511076,SAT IND LTD ,S ,Q,38.50,39.00,37.40,38.35,38.50,37.40,120,81915,3131827.00,
508996,SATPROP LTD ,B ,Q,18.15,18.85,18.00,18.05,18.05,17.95,203,154592,2830974.00,
526093,SATVAH.ISPAT,B ,Q,35.10,36.70,35.00,35.25,35.25,35.00,274,60715,2162155.00,
500376,SATYAM COM  ,B ,Q,124.70,124.70,120.30,120.90,120.90,122.70,21127,5017861,614924997.00,
502175,SAURAS.CEM. ,T ,Q,29.00,29.25,28.40,28.50,28.50,29.00,19,4570,132494.00,
532404,SAVEN TECHNO,B ,Q,4.19,4.19,3.61,3.78,3.78,4.00,19,5700,21660.00,
512634,SAVERA IND  ,B ,Q,39.50,40.85,36.00,36.30,36.30,40.30,54,14036,524405.00,
511144,SAYA HSG.FIN,B ,Q,4.00,4.00,4.00,4.00,4.00,4.21,1,500,2000.00,
523710,SAYAJI HOTEL,B ,Q,46.85,57.45,46.85,57.45,57.45,47.90,139,197131,10373966.00,
532102,SBEC SUGAR  ,B ,Q,12.60,13.45,12.60,13.40,13.40,13.75,10,874,11216.00,
526544,SCANP GEOM  ,T ,Q,22.00,23.00,21.60,22.15,22.15,22.70,128,36967,811628.00,
505590,SCENARIO MED,T ,Q,141.95,141.95,141.95,141.95,141.95,141.90,2,100,14195.00,
507894,SCHABLONA (I,B ,Q,16.50,16.50,16.50,16.50,16.50,16.90,1,9,148.00,
530269,SCIL VENTU  ,T ,Q,79.50,79.50,79.50,79.50,79.50,83.65,1,100,7950.00,
505141,SCOOTERS IND,B ,Q,23.65,23.65,23.00,23.05,23.00,23.35,20,2571,59474.00,
532900,SE INVESTM  ,B ,Q,236.90,236.90,222.00,225.25,222.00,225.20,39,31129,7108372.00,
526807,SEAMEC LTD  ,T ,Q,186.50,187.85,178.65,179.80,179.05,179.05,149,12351,2239232.00,
521182,SEASONS FUR.,B ,Q,6.90,7.49,6.89,7.40,7.40,7.25,22,5141,36292.00,
514264,SEASONS TEXT,S ,Q,6.50,6.56,6.50,6.55,6.55,6.36,3,1088,7124.00,
526843,SEAX GLOBAL ,B ,Q,45.95,45.95,41.70,42.85,43.70,43.80,349,112632,5115417.00,
524540,SECUND.HEALT,B ,Q,27.50,27.70,26.10,26.85,27.00,26.30,704,214894,5823210.00,
532993,SEJAL GLASS ,B ,Q,51.25,51.25,47.00,48.50,48.50,48.70,1031,198441,9559434.00,
700108,SEL CRPS    ,F ,P,60.00,60.05,60.00,60.05,60.05,60.08,3,136,8160.00,
532886,SEL MANUF   ,B ,Q,79.90,82.00,75.00,75.70,75.70,77.35,4982,697032,54816023.00,
530075,SELAN EXPLOR,S ,Q,293.00,300.00,288.00,289.70,289.70,288.30,2221,99141,29103164.00,
526071,SELLAIDS PUB,B ,Q,9.50,10.00,9.50,10.00,10.00,9.99,2,200,1950.00,
507984,SER INDUST. ,B ,Q,15.00,15.00,14.95,14.95,14.95,15.70,2,109,1634.00,
500295,SESA GOA    ,A ,Q,229.10,243.45,227.60,240.40,240.40,226.25,54340,8410430,1987616057.00,
502450,SESHA.PAPER ,B ,Q,113.00,116.00,110.30,112.50,112.50,109.50,26,1150,130941.00,
505075,SETCO AUTO  ,B ,Q,145.00,148.80,145.00,145.35,148.50,145.15,4,83,12064.00,
531812,SGN TELECOMS,B ,Q,0.75,0.80,0.73,0.74,0.73,0.77,40,60816,47223.00,
502563,SH.BHAWANI  ,B ,Q,7.49,7.49,6.37,6.43,6.43,6.99,28,5156,33058.00,
524336,SH.HARI CHEM,B ,Q,16.20,17.10,15.75,15.75,15.75,18.10,11,2101,34174.00,
527005,SH.PACETRON.,S ,Q,35.15,38.90,35.15,38.30,38.90,38.50,9,1102,41910.00,
513488,SH.STEEL WIR,B ,Q,8.00,8.00,7.86,7.86,7.86,8.27,5,1760,13987.00,
507468,SH.VANI SUGR,T ,Q,3.44,3.70,3.44,3.45,3.44,3.62,30,8460,29828.00,
513436,SHAH ALLOYS ,B ,Q,28.00,28.00,27.00,27.35,27.35,27.75,30,3884,106969.00,
519031,SHAH FOOD(P),Z ,Q,35.70,35.70,32.75,32.75,32.75,34.45,7,742,24489.00,XD
526510,SHAKTI MET-D,B ,Q,122.00,122.90,116.35,122.85,122.85,122.45,5,301,35739.00,
526841,SHAKTI PRESS,B ,Q,10.00,10.00,8.51,8.51,8.51,9.74,7,1225,10664.00,
531431,SHAKTI PUMPS,S ,Q,102.55,104.20,101.60,103.15,103.95,103.60,24,2261,234675.00,
511754,SHALIB.FINAN,B ,Q,9.40,9.45,9.00,9.00,9.00,9.45,6,515,4850.00,
509874,SHALIMAR PAI,S ,Q,210.00,219.95,209.05,216.75,219.95,220.00,5,180,38044.00,
512499,SHALIMAR PRO,B ,Q,1.40,1.40,1.26,1.26,1.26,1.35,11,10498,14275.00,
532455,SHALIMAR WIR,T ,Q,12.96,13.60,12.96,13.60,13.60,12.96,25,13447,182426.00,
514209,SHAMKEN COT.,B ,Q,1.54,1.60,1.53,1.53,1.53,1.61,6,2650,4103.00,
514152,SHAMKEN MULT,B ,Q,1.30,1.31,1.20,1.31,1.31,1.25,12,13437,16775.00,
500386,SHAMKEN SPIN,B ,Q,1.27,1.27,1.25,1.26,1.26,1.31,10,10858,13710.00,
531240,SHAMROCK IND,B ,Q,4.98,4.98,4.52,4.70,4.70,4.75,10,10001,45904.00,
522034,SHANTHI GEAR,B ,Q,45.90,46.00,43.25,43.50,43.50,44.70,680,94216,4177624.00,
512393,SHARDUL SECU,B ,Q,105.80,105.80,95.85,95.85,95.85,100.85,87,7882,773818.00,
532908,SHARON BIO  ,S ,Q,76.90,76.90,71.00,74.00,74.00,75.10,73,8262,609978.00,
523449,SHARP INDIA ,B ,Q,21.50,22.10,20.65,21.90,22.10,21.05,65,24388,524504.00,
511413,SHARYANS RES,T ,Q,75.00,75.00,70.00,71.95,71.95,72.40,93,46849,3340185.00,XD
524552,SHASUN CHEM.,B ,Q,29.10,29.25,27.20,27.60,27.60,27.90,327,42322,1205663.00,
531800,SHEETAL BIO ,B ,Q,0.93,0.93,0.93,0.93,0.93,0.89,16,44395,41287.00,
526117,SHERVANI IND,B ,Q,29.20,29.20,29.20,29.20,29.20,27.85,1,50,1460.00,
526137,SHETRON LTD ,B ,Q,26.00,26.00,24.90,24.90,24.90,26.00,3,211,5348.00,
531201,SHILCHAR TEC,B ,Q,55.15,58.00,55.15,57.00,57.00,58.00,4,158,8888.00,
513709,SHILP GRAVUR,S ,Q,40.20,40.45,36.00,38.15,38.00,39.80,79,7067,269076.00,
530549,SHILPA MEDIC,B ,Q,162.00,164.55,152.00,164.55,164.55,156.75,516,166117,27072713.00,
513418,SHIMOGA TECH,B ,Q,0.60,0.68,0.56,0.68,0.68,0.62,39,35633,23456.00,
523598,SHIPP.CORPN ,A ,Q,144.00,144.50,142.10,143.05,143.05,142.10,1092,134429,19248003.00,
512289,SHIRPUR GOLD,B ,Q,103.45,103.45,103.45,103.45,103.45,98.55,39,6932,717115.00,
513097,SHIV.BIMETAL,B ,Q,14.00,15.45,14.00,15.02,15.45,14.99,49,19752,298349.00,
532323,SHIVA CEMENT,B ,Q,8.26,8.26,7.90,8.06,7.96,8.14,259,416999,3344779.00,
530433,SHIVA FERT. ,T ,Q,42.25,42.25,42.25,42.25,42.25,40.25,21,8585,362716.00,
511108,SHIVA TEXYAM,B ,Q,24.00,24.00,22.30,22.85,22.75,23.55,35,9815,227929.00,
522237,SHIVAGRICO  ,T ,Q,4.03,4.03,4.03,4.03,4.03,3.84,2,200,806.00,
532776,SHIVAM AUTO ,B ,Q,66.80,68.00,64.00,65.45,64.05,66.90,159,18112,1201450.00,
522175,SHIVVANI OIL,S ,Q,344.00,368.40,342.35,358.90,358.90,340.70,3451,117088,42142575.00,
532638,SHOPPER STOP,B ,Q,277.40,286.00,266.00,270.40,270.40,280.20,264,9776,2699712.00,
590058,SHRE AJIT PU,S ,Q,24.40,26.05,24.40,25.75,25.75,25.35,16,1059,26559.00,
532793,SHREE ASHTA ,B ,Q,74.60,74.60,66.20,67.35,67.35,69.85,2022,1046321,72469843.00,
500387,SHREE CEMENT,B ,Q,1525.00,1542.00,1518.60,1519.95,1520.00,1508.45,77,1070,1635736.00,
512463,SHREE GLOBAL,B ,Q,298.00,309.00,297.50,307.55,307.55,296.55,246,48453,14715196.00,
503837,SHREE RAJSYN,TS,Q,11.17,11.17,11.17,11.17,11.17,10.64,6,850,9494.00,
503205,SHREE RAM   ,B ,Q,141.20,141.35,135.20,136.75,136.75,141.70,41,2741,379955.00,
532310,SHREE RAMA  ,B ,Q,4.85,5.28,4.55,4.59,4.59,4.80,54,32900,158660.00,
506874,SHREEJAL    ,B ,Q,0.62,0.62,0.61,0.61,0.61,0.64,4,2000,1231.00,
523236,SHRENUJ & CO,B ,Q,28.90,29.00,27.75,27.85,27.85,28.30,61,12462,354813.00,
520151,SHREY SH LOG,B ,Q,35.80,35.95,35.00,35.00,35.00,36.25,26,3925,138536.00,
516016,SHREYANS IND,S ,Q,32.45,32.50,31.25,31.25,31.25,31.65,23,1830,58254.00,
526335,SHREYAS INTE,T ,Q,26.00,26.65,25.50,26.10,26.10,25.40,44,27513,731480.00,
526981,SHRI BAJRANG,B ,Q,33.90,33.90,29.00,29.00,29.00,29.40,5,350,10176.00,
503804,SHRI DINESH ,S ,Q,103.00,105.50,99.25,100.95,100.95,101.85,85,4337,441598.00,
531080,SHRI KRISH  ,B ,Q,14.05,15.45,14.05,15.45,15.45,14.75,3,220,3254.00,
531359,SHRIRAM ASSE,T ,Q,26.00,26.00,26.00,26.00,26.00,24.80,1,25,650.00,
532945,SHRIRAM EPC ,B ,Q,177.30,185.75,177.10,178.80,179.00,179.60,42,1181,213654.00,
511218,SHRIRAM TRAN,A ,Q,367.00,368.90,360.00,365.00,365.00,367.70,266,288524,105304723.00,
511411,SHRISTINFRA ,B ,Q,287.00,287.00,256.60,259.70,259.90,270.55,57,2121,560652.00,
532498,SHRMCITYUN  ,B ,Q,385.10,389.85,385.10,387.25,387.25,387.30,6,241,93349.00,
523790,SHUKRA JEW  ,T ,Q,3.07,3.07,3.07,3.07,3.07,3.23,4,600,1842.00,
531715,SHUKUN CONS.,B ,Q,0.85,0.90,0.78,0.85,0.86,0.82,49,71667,61219.00,
526365,SHYAM STAR G,B ,Q,24.95,25.00,23.05,23.65,23.70,24.45,132,24307,581694.00,
517411,SHYAM TELEC.,B ,Q,72.95,73.00,68.10,68.55,68.55,70.75,144,15979,1125802.00,
506460,SI GROUP    ,B ,Q,69.30,69.45,69.25,69.30,69.30,69.30,23,16866,1168741.00,
533014,SICAGEN IND ,B ,Q,13.70,13.98,12.92,13.03,12.92,13.48,204,75345,1005912.00,
520086,SICAL LOG   ,B ,Q,59.50,59.90,56.35,57.00,57.20,58.55,306,57862,3371197.00,
530439,SIDDHA VEN  ,B ,Q,1.60,1.70,1.60,1.69,1.69,1.66,13,4200,6969.00,
506559,SIE HEALTH  ,T ,Q,1120.00,1120.00,1040.00,1042.50,1040.00,1094.30,159,1283,1385635.00,
500550,SIEMENS LTD.,A ,Q,515.00,533.25,510.25,526.45,526.45,506.95,5726,250213,131475287.00,
523606,SIKA INTER. ,B ,Q,35.55,35.55,34.15,35.40,35.20,36.05,31,3529,124668.00,
521194,SIL INVEST  ,B ,Q,81.00,88.00,81.00,81.30,81.15,81.75,43,3153,264469.00,
531738,SILICON VAL.,B ,Q,0.77,0.81,0.77,0.78,0.78,0.80,52,62922,49490.00,
526835,SILKTEX LTD.,S ,Q,12.51,14.39,12.51,13.57,13.90,13.16,11,2350,30718.00,
532999,SILVER ANIMA,B ,Q,13.31,13.99,13.05,13.31,13.49,13.63,183,19681,264670.00,
531626,SILVER SMITH,S ,Q,20.35,21.35,19.90,20.15,19.95,19.45,16,4710,96427.00,
500389,SILVERLINE  ,B ,Q,7.50,7.50,6.88,6.97,6.97,6.94,538,344042,2396948.00,
507446,SIMBH.SUGAR ,TS,Q,56.50,58.15,56.10,57.35,57.95,56.05,231,56135,3220339.00,
507998,SIMMONDS-MAR,T ,Q,72.20,75.75,72.20,74.20,75.75,72.20,7,1458,106176.00,
513472,SIMPLEX CAST,B ,Q,70.55,70.55,70.55,70.55,70.55,64.15,150,49223,3472682.00,
533018,SIMPLEX MIL ,T ,Q,33.60,35.00,33.60,34.00,34.00,34.30,18,1685,58544.00,
533019,SIMPLEX PAP ,B ,Q,21.34,21.34,21.34,21.34,21.34,20.33,5,298,6359.00,
532877,SIMPLEX PROJ,B ,Q,146.70,149.90,144.00,144.50,144.30,148.30,23,702,101934.00,XD
503229,SIMPLEX REAL,B ,Q,300.00,308.90,286.10,286.10,286.10,301.15,156,4344,1285873.00,
504382,SIMPLEX TRAD,T ,Q,267.25,267.25,267.25,267.25,267.25,262.05,1,1,267.00,
523838,SIMPLX INFRA,B ,Q,463.10,470.90,435.00,448.45,448.45,459.80,386,15430,7033777.00,
519566,SIMRAN FARMS,B ,Q,16.50,16.95,16.05,16.30,16.75,16.40,29,2557,41470.00,
523023,SINCLAIR HOT,S ,Q,170.00,170.00,170.00,170.00,170.00,170.00,1,14,2380.00,
505729,SINGER INDIA,B ,Q,31.10,31.10,30.30,30.35,30.35,30.80,39,3581,109536.00,
502742,SINTEX IND. ,A ,Q,243.75,245.50,235.55,240.40,240.40,239.60,1566,661600,160806091.00,
532879,SIR SHADI LA,B ,Q,144.00,147.00,140.00,143.70,143.70,139.75,14,349,49600.00,
502455,SIRPUR PAPER,B ,Q,58.50,58.50,53.20,54.35,54.00,53.75,87,7832,425399.00,
532961,SITA SHREE  ,T ,Q,11.30,11.30,10.85,10.88,10.88,11.00,63,17023,186562.00,
503811,SIYARAM SILK,S ,Q,134.00,134.00,126.25,126.75,126.75,130.45,116,4693,601089.00,
500472,SKF INDIA   ,B ,Q,268.60,270.90,265.00,265.30,265.00,267.90,76,3362,898019.00,
532143,SKM EGG PROD,B ,Q,18.70,19.45,18.50,18.55,18.75,18.65,30,5561,105120.00,
531169,SKP SECURE. ,T ,Q,24.15,24.15,24.15,24.15,24.15,23.00,5,500,12075.00,
526508,SKS LOG LTD ,TS,Q,20.90,21.00,19.40,19.40,19.40,20.40,34,8696,173459.00,
526479,SKY INDUST. ,S ,Q,91.15,96.85,90.15,90.20,90.15,94.85,90,33560,3058813.00,
505650,SKYL MILLAR ,B ,Q,9.40,9.40,8.85,8.90,8.90,9.00,7,1350,12309.00,
523846,SKYPAK SERV.,B ,Q,6.15,6.17,6.15,6.15,6.15,5.88,9,5400,33312.00,
522042,SM ENERGY   ,B ,Q,3.30,3.60,3.30,3.58,3.60,3.43,21,4600,16139.00,
532419,SMARTLINK   ,B ,Q,44.70,45.45,43.35,43.85,44.00,44.30,72,10026,442882.00,
508905,SMIFS CAPITA,B ,Q,38.95,38.95,38.75,38.80,38.80,37.10,5,245,9507.00,
590046,SMRUTHI ORG ,S ,Q,56.20,61.80,56.20,61.70,61.80,59.00,7,747,45888.00,
532815,SMS PHARMACE,B ,Q,145.00,150.00,145.00,148.50,148.50,145.90,51,16542,2449028.00,
514240,SNS TEXTILES,B ,Q,3.21,3.51,3.21,3.51,3.51,3.36,13,1946,6542.00,
532784,SOBHA DEV   ,B ,Q,248.95,265.00,244.10,245.30,245.30,242.10,2811,211371,53294304.00,
504375,SOFTBPO GLOB,T ,Q,143.00,145.00,142.30,142.30,142.30,149.75,6,750,108380.00,
532332,SOFTPRO SYS.,B ,Q,262.10,284.20,258.30,264.00,264.00,270.70,59,3166,850311.00,
532344,SOFTSOL (I) ,S ,Q,48.25,49.50,48.00,48.25,48.15,48.25,33,5275,254992.00,
532293,SOFTWARE TEC,B ,Q,10.00,10.33,9.70,9.70,9.70,9.86,23,7470,73792.00,
532725,SOLAR IND   ,B ,Q,377.00,383.00,357.05,365.70,365.00,379.70,124,2708,1003426.00,
532956,SOLECT EMS  ,T ,Q,49.50,49.50,46.25,47.05,46.50,48.65,124,16725,786088.00,
513699,SOLID STONE ,B ,Q,61.00,62.95,58.90,60.75,61.00,61.95,14,1456,88431.00,
522152,SOLITAIR MAC,B ,Q,10.51,10.99,10.50,10.60,10.60,10.61,7,2010,21271.00,
501421,SOLIX TECHNO,B ,Q,20.75,20.95,20.75,20.90,20.95,20.95,6,946,19794.00,
532447,SOLVAY PHAR.,B ,Q,800.00,810.00,796.00,804.80,805.00,799.45,45,1107,890882.00,
507514,SOM DISTILL.,B ,Q,26.60,27.60,26.60,26.80,26.60,27.00,204,41680,1131343.00,
521034,SOMA TEXTILE,B ,Q,13.63,13.63,12.71,12.71,12.71,13.05,51,16102,209144.00,
531548,SOMANY CRAM ,T ,Q,88.10,92.00,88.00,92.00,92.00,90.35,5,600,52901.00,
511571,SOMDATT FIN ,B ,Q,10.51,10.51,10.46,10.47,10.47,10.72,7,1050,11008.00,
533001,SOMI CONVEY ,B ,Q,11.60,12.00,11.60,11.78,11.93,12.00,28,6707,79303.00,
520057,SONA KOYO ST,T ,Q,16.25,16.35,15.30,15.49,15.49,15.96,697,211673,3340124.00,
532221,SONATA SOFT.,B ,Q,37.85,37.90,35.00,35.20,35.20,36.50,1067,228707,8300429.00,
524667,SOTL        ,B ,Q,250.50,252.75,237.50,240.50,240.50,250.35,79,4573,1132900.00,
532452,SOUTH ASIA P,B ,Q,15.20,15.20,14.00,14.25,14.25,14.80,373,188631,2718605.00,
532218,SOUTH IND.BK,B ,Q,119.95,121.10,117.10,118.15,118.15,119.20,685,79155,9454125.00,
590030,SOUTH PET(PS,B ,Q,9.61,10.20,9.61,9.75,9.75,10.00,108,19641,194002.00,
531645,SOUTH.ISPAT ,S ,Q,17.70,17.70,14.65,14.65,14.65,16.25,257,141574,2176910.00,
532669,SOUTHBIOTEC ,T ,Q,19.10,19.50,18.50,18.65,18.60,19.40,105,25020,472718.00,
524727,SPAN DIAGNOS,S ,Q,54.10,55.90,53.25,53.35,55.90,56.00,15,704,37840.00,
508976,SPANCO      ,S ,Q,61.95,63.70,60.50,60.80,60.80,60.85,211,19519,1207507.00,
532833,SPARSH BPO  ,B ,Q,53.00,53.00,48.00,48.65,48.05,50.20,171,31194,1594022.00,
502465,SPECIALITY P,B ,Q,14.75,14.75,13.70,14.25,14.70,14.70,10,1527,21990.00,
512413,SPECTACLE   ,B ,Q,52.60,55.35,51.50,53.15,53.15,51.05,1673,1285903,69230384.00,
513687,SPECTRA IND.,T ,Q,7.91,7.91,7.56,7.91,7.91,7.54,15,2045,16040.00,
517166,SPEL SEMICON,B ,Q,16.90,16.95,15.80,15.90,15.90,16.15,243,76056,1237525.00,
526161,SPENTA INT. ,B ,Q,10.00,10.13,9.98,9.98,9.98,10.50,12,600,6005.00,
521082,SPENTEX INDS,B ,Q,10.25,10.40,9.75,10.03,9.78,10.02,55,13580,138145.00,
526827,SPICE ISLAND,S ,Q,12.66,12.66,11.13,11.17,11.20,11.51,5,902,10974.00,
517214,SPICE MOBIL ,S ,Q,18.50,18.70,17.80,17.90,17.90,18.15,240,51451,935406.00,
532863,SPICE TELE  ,A ,Q,83.00,83.25,76.30,77.10,77.10,81.10,7522,1270425,101151939.00,
555555,SPICE-ETF   ,B ,Q,170.00,172.25,164.05,164.42,164.05,172.95,4,122,20617.00,
500285,SPICEJET LTD,B ,Q,27.00,28.20,26.70,27.15,27.15,26.60,7360,5328861,145213638.00,
532651,SPL INDS    ,B ,Q,9.45,10.55,9.45,9.91,9.91,10.02,42,13078,133042.00,
512048,SPLASH MEDIA,T ,Q,216.00,224.95,216.00,224.95,224.95,214.25,29,4827,1073722.00,
530177,SPS INTL.   ,B ,Q,4.73,4.74,4.15,4.25,4.25,4.56,16,268,1137.00,
532249,SQL STAR INT,TS,Q,19.90,19.95,18.45,18.45,18.45,19.40,80,31121,576278.00,
532842,SREE RAYALA ,B ,Q,32.60,33.00,32.00,32.15,32.15,32.60,54,9781,317022.00,
532701,SREE SAKTHI ,B ,Q,15.50,15.50,15.00,15.15,15.05,15.15,50,9608,145988.00,
507753,SREE.RAY.ALK,B ,Q,14.99,15.50,14.53,14.71,14.71,14.60,98,28085,416002.00,
523756,SREIINFRA   ,B ,Q,77.10,77.10,72.20,72.85,72.85,75.80,2763,583342,43377503.00,
503806,SRF LIMITED ,B ,Q,160.05,161.00,155.30,156.45,156.45,158.50,682,48155,7612491.00,
532468,SRF POLYMER ,S ,Q,207.10,210.00,205.50,205.65,205.50,205.30,18,771,159433.00,
524410,SRHHL IND   ,B ,Q,5.40,5.75,5.07,5.55,5.26,5.41,19,12380,70494.00,
530943,SRI ADHIKARI,B ,Q,24.40,24.90,23.50,23.55,23.50,23.95,85,11668,280596.00,
502180,SRI DIGV CEM,S ,Q,18.50,19.00,18.15,18.25,18.30,18.55,330,98181,1815640.00,
521236,SRI GANAPATH,T ,Q,15.01,15.01,15.01,15.01,15.01,14.30,1,10,150.00,
531141,SRI JAYALAKS,B ,Q,1.34,1.48,1.34,1.35,1.48,1.41,30,17121,23025.00,
515081,SRIVAJRA GRA,Z ,Q,10.68,10.68,10.68,10.68,10.68,10.18,1,100,1068.00,
531536,SRIVEN MULT.,Z ,Q,1.40,1.43,1.40,1.42,1.41,1.37,4,4100,5782.00,
523222,SRM ENERGY  ,T ,Q,26.25,26.25,26.25,26.25,26.25,25.00,8,1500,39375.00,
700102,SRRAYL ALKPS,F ,P,3.85,3.85,3.22,3.38,3.38,3.21,8,6658,25597.00,
522296,SS FORG ENG.,T ,Q,5.34,5.34,5.34,5.34,5.34,5.09,4,4200,22428.00,
530821,SSPDL LTD   ,S ,Q,31.15,32.55,31.00,31.35,31.25,32.30,45,9451,300163.00,
501061,ST.BANK BIKA,B ,Q,426.00,435.00,424.15,428.50,428.50,423.70,390,13217,5681169.00,
513262,ST.STR.WHEEL,S ,Q,74.90,74.90,70.25,71.10,71.10,73.00,182,13951,1015349.00,
530931,STANPACKS(I),T ,Q,4.81,4.81,4.80,4.80,4.80,4.97,3,1300,6240.00,
516022,STAR PAPER  ,B ,Q,32.60,33.35,31.35,31.90,32.00,32.60,44,5007,160810.00,
500112,STATE BANK  ,A ,Q,1908.00,1924.95,1867.00,1879.30,1879.30,1894.65,15520,413474,786454846.00,
532200,STATE BNK MY,B ,Q,591.80,591.80,575.00,577.75,577.75,578.45,93,1406,817467.00,
532191,STATE BNK TR,B ,Q,510.25,519.40,502.00,504.75,504.75,510.85,201,9035,4631410.00,
512531,STC INDIA   ,B ,Q,352.00,356.00,341.10,343.15,343.15,346.70,1022,37612,13105797.00,
