Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
109950;Edelweiss Short Term Bond Fund - Institutional Plan - Daily Dividend Option;10.0000;9.9900;10.0000;06-Aug-2009
109955;Edelweiss Short Term Bond Fund - Institutional Plan - Growth Option;10.7050;10.6943;10.7050;06-Aug-2009
109956;Edelweiss Short Term Bond Fund - Retail Plan - Daily Dividend Option;10.0000;9.9900;10.0000;06-Aug-2009
109949;Edelweiss Short Term Bond Fund - Retail Plan - Growth Option;10.6833;10.6726;10.6833;06-Aug-2009
109958;Edelweiss Short Term Bond Fund - Retail Plan - Monthly Dividend Option;10.0040;9.9940;10.0040;06-Aug-2009
109951;Edelweiss Short Term Bond Fund - Retail Plan - Weekly Dividend Option;10.0013;9.9913;10.0013;06-Aug-2009
100176;Escorts Income Bond-Dividend;20.4861;20.4861;20.4861;06-Aug-2009
100177;Escorts Income Bond-Growth;24.2728;24.2728;24.2728;06-Aug-2009
100173;Escorts Income Plan-Bonus;14.8566;14.8566;14.8566;06-Aug-2009
100171;Escorts Income Plan-Dividend;11.2516;11.2516;11.2516;06-Aug-2009
100172;Escorts Income Plan-Growth;28.2152;28.2152;28.2152;06-Aug-2009
104220;Fidelity Flexi Bond Fund - Institutional Plan Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
104219;Fidelity Flexi Bond Fund - Institutional Plan Growth Option;10.0000;10.0000;10.0000;06-Aug-2009
104218;Fidelity Flexi Bond Fund - Retail Plan Dividend Option;10.0863;10.0863;10.0863;06-Aug-2009
104217;Fidelity Flexi Bond Fund - Retail Plan Growth Option;12.3751;12.3751;12.3751;06-Aug-2009
106572;Fidelity Ultra Short Term Debt Fund - Institutional Plan - Daily Dividend Option;10.0025;9.9925;10.0025;06-Aug-2009
106571;Fidelity Ultra Short Term Debt Fund - Institutional Plan - Growth Option;11.1795;11.1683;11.1795;06-Aug-2009
106579;Fidelity Ultra Short Term Debt Fund - Institutional Plan - Monthly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
106573;Fidelity Ultra Short Term Debt Fund - Institutional Plan - Weekly Dividend Option;10.0047;9.9947;10.0047;06-Aug-2009
106574;Fidelity Ultra Short Term Debt Fund - Retail Plan - Growth Option;11.4604;11.4489;11.4604;06-Aug-2009
106575;Fidelity Ultra Short Term Debt Fund - Retail Plan - Monthly Dividend Option;10.0123;10.0023;10.0123;06-Aug-2009
108409;Fidelity Ultra Short Term Debt Fund - Retail Plan - Weekly Dividend Option;10.0039;9.9939;10.0039;06-Aug-2009
106576;Fidelity Ultra Short Term Debt Fund - Super Institutional Plan - Daily Dividend Option;10.0025;9.9925;10.0025;06-Aug-2009
106578;Fidelity Ultra Short Term Debt Fund - Super Institutional Plan - Growth Option;11.5723;11.5607;11.5723;06-Aug-2009
106580;Fidelity Ultra Short Term Debt Fund - Super Institutional Plan - Monthly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
106577;Fidelity Ultra Short Term Debt Fund - Super Institutional Plan - Weekly Dividend Option;10.0050;9.9950;10.0050;06-Aug-2009
111315;Fortis Bond Fund - Institutional Plan -Annual-Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
111310;Fortis Bond Fund - Institutional Plan -Growth Option;0.0000;0.0000;0.0000;06-Aug-2009
111309;Fortis Bond Fund - Regular Plan - Annual-Dividend Option;10.3891;10.2852;10.3891;06-Aug-2009
111307;Fortis Bond Fund - Regular Plan - Fortnightly-Dividend Option;9.8925;9.7936;9.8925;06-Aug-2009
111308;Fortis Bond Fund - Regular Plan - Growth Option;11.0201;10.9099;11.0201;06-Aug-2009
111314;Fortis Bond Fund - Regular Plan - Monthly-Dividend Option;9.9257;9.8264;9.9257;06-Aug-2009
111306;Fortis Bond Fund - Regular Plan - Quarterly-Dividend Option;9.9263;9.8270;9.9263;06-Aug-2009
111313;Fortis Bond Fund -Institutional Plan - Fortnightly-Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
111311;Fortis Bond Fund -Institutional Plan - Monthly-Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
111312;Fortis Bond Fund -Institutional Plan - Quarterly-Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
112102;Fortis Flexi Debt Fund-Regular Plan - Monthly Dividend Option;9.9773;9.9773;9.9773;06-Aug-2009
111728;Fortis Flexi Debt Fund-Regular Plan A - Daily Dividend Option;10.0129;10.0129;10.0129;06-Aug-2009
111724;Fortis Flexi Debt Fund-Regular Plan A - Growth Option;10.6676;10.6676;10.6676;06-Aug-2009
111725;Fortis Flexi Debt Fund-Regular Plan A - Half-Yearly Dividend Option;9.9666;9.9666;9.9666;06-Aug-2009
112103;Fortis Flexi Debt Fund-Regular Plan A - Monthly Dividend Option;9.9773;9.9773;9.9773;06-Aug-2009
111726;Fortis Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option;10.0864;10.0864;10.0864;06-Aug-2009
111727;Fortis Flexi Debt Fund-Regular Plan A - Weekly Dividend Option;9.9424;9.9424;9.9424;06-Aug-2009
110808;Fortis Flexi Debt Fund-Regular Plan-Daily Dividend Option;10.0129;10.0129;10.0129;06-Aug-2009
110805;Fortis Flexi Debt Fund-Regular Plan-Growth Option;15.5106;15.5106;15.5106;06-Aug-2009
110807;Fortis Flexi Debt Fund-Regular Plan-Half-Yearly Dividend Option;10.7157;10.7157;10.7157;06-Aug-2009
110806;Fortis Flexi Debt Fund-Regular Plan-Quarterly Dividend Option;10.0845;10.0845;10.0845;06-Aug-2009
110809;Fortis Flexi Debt Fund-Regular Plan-Weekly Dividend Option;9.9424;9.9424;9.9424;06-Aug-2009
111162;Fortis Interval Fund Sr 2 - Quarterly Plan M - Regular Plan - Calendar  Monthly Dividend Option - Automatic Redemption;0.0000;0.0000;0.0000;06-Aug-2009
111160;Fortis Interval Fund Sr 2 - Quarterly Plan M - Regular Plan - Calendar  Monthly Dividend Option - Automatic Renewal;9.9909;9.5913;9.9909;06-Aug-2009
111159;Fortis Interval Fund Sr 2 - Quarterly Plan M - Regular Plan - Growth Option - Automatic Redemption;0.0000;0.0000;0.0000;06-Aug-2009
111161;Fortis Interval Fund Sr 2 - Quarterly Plan M - Regular Plan - Growth Option - Automatic Renewal;11.0619;10.6194;11.0619;06-Aug-2009
111163;Fortis Interval Fund Sr 2 - Quarterly Plan M - Regular Plan - Interval Period Dividend Option - Automatic Redemption;0.0000;0.0000;0.0000;06-Aug-2009
111158;Fortis Interval Fund Sr 2 - Quarterly Plan M - Regular Plan - Interval Period Dividend Option - Automatic Renewal;9.9931;9.5934;9.9931;06-Aug-2009
110770;Fortis Money Plus Fund-Institutional Plan- Daily Dividend Option (Compulsory Reinvestment);10.0031;10.0031;10.0031;06-Aug-2009
110767;Fortis Money Plus Fund-Institutional Plan-Growth Option;13.4678;13.4678;13.4678;06-Aug-2009
110769;Fortis Money Plus Fund-Institutional Plan-Monthly Dividend Option;10.0086;10.0086;10.0086;06-Aug-2009
110768;Fortis Money Plus Fund-Institutional Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
110771;Fortis Money Plus Fund-Regular Plan- Daily Dividend Option (Compulsory Reinvestment);10.0030;10.0030;10.0030;06-Aug-2009
110764;Fortis Money Plus Fund-Regular Plan-Growth Option;13.3282;13.3282;13.3282;06-Aug-2009
110766;Fortis Money Plus Fund-Regular Plan-Monthly Dividend Option;10.0082;10.0082;10.0082;06-Aug-2009
110765;Fortis Money Plus Fund-Regular Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
110841;Fortis Monthly Income Plan-Regular Plan-Growth Option;14.1457;14.1457;14.1457;06-Aug-2009
110842;Fortis Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2446;10.2446;10.2446;06-Aug-2009
110843;Fortis Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.4474;10.4474;10.4474;06-Aug-2009
110832;Fortis Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0031;10.0031;10.0031;06-Aug-2009
110831;Fortis Short Term Income Fund-Institutional Plan-Growth Option;10.1898;10.1898;10.1898;06-Aug-2009
110827;Fortis Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0095;10.0095;10.0095;06-Aug-2009
110840;Fortis Short Term Income Fund-Institutional Plan-Quarterly Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
110833;Fortis Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
110835;Fortis Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0030;10.0030;10.0030;06-Aug-2009
110834;Fortis Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;06-Aug-2009
110836;Fortis Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
110839;Fortis Short Term Income Fund-Institutional Plus Plan-Quarterly Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
110837;Fortis Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
110828;Fortis Short Term Income Fund-Regular Plan-Growth Option;13.8553;13.8553;13.8553;06-Aug-2009
110829;Fortis Short Term Income Fund-Regular Plan-Monthly Dividend Option;10.0084;10.0084;10.0084;06-Aug-2009
110838;Fortis Short Term Income Fund-Regular Plan-Quarterly Dividend Option;10.0548;10.0548;10.0548;06-Aug-2009
110830;Fortis Short Term Income Fund-Regular Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
100948;FT India Monthly Income Plan-Growth;25.1727;25.1727;25.1727;06-Aug-2009
100951;FT India Monthly Income Plan-Monthly Bonus;12.3854;12.3854;12.3854;06-Aug-2009
100949;FT India Monthly Income Plan-Monthly Dividend;11.4317;11.4317;11.4317;06-Aug-2009
100950;FT India Monthly Income Plan-Quarterly Dividend;11.5474;11.5474;11.5474;06-Aug-2009
100527;Templeton India Income Builder Account-Dividend;10.4465;10.3943;10.4465;06-Aug-2009
100528;Templeton India Income Builder Account-Growth;29.4743;29.3269;29.4743;06-Aug-2009
100531;Templeton India Income Builder Account-Half Yearly;12.9209;12.8563;12.9209;06-Aug-2009
100529;Templeton India Income Builder Account-Monthly;11.9493;11.8896;11.9493;06-Aug-2009
100532;Templeton India Income Builder Account-Monthly Bonus;17.3146;17.2280;17.3146;06-Aug-2009
100530;Templeton India Income Builder Account-Quarterly;12.8036;12.7396;12.8036;06-Aug-2009
100498;Templeton India Income Fund-Dividend;10.6547;10.6014;10.6547;06-Aug-2009
100499;Templeton India Income Fund-Growth;30.9854;30.8305;30.9854;06-Aug-2009
101232;Templeton India Short-Term Income Plan-Growth;1754.2755;1745.5041;1754.2755;06-Aug-2009
101244;Templeton India Short-Term Income Plan-Institutional Plan - Growth;1405.5141;1398.4865;1405.5141;06-Aug-2009
101246;Templeton India Short-Term Income Plan-Institutional Plan - Monthly Dividend;1127.6151;1121.9770;1127.6151;06-Aug-2009
101245;Templeton India Short-Term Income Plan-Institutional Plan - Weekly Dividend;1010.0523;1005.0020;1010.0523;06-Aug-2009
101236;Templeton India Short-Term Income Plan-Monthly Dividend;1096.0741;1090.5937;1096.0741;06-Aug-2009
101238;Templeton India Short-Term Income Plan-Quarterly Dividend;1080.1584;1074.7576;1080.1584;06-Aug-2009
101237;Templeton India Short-Term Income Plan-Weekly Bonus;1082.8573;1077.4430;1082.8573;06-Aug-2009
101242;Templeton India Short-Term Income Plan-Weekly Dividend;1073.0770;1067.7116;1073.0770;06-Aug-2009
107251;Templeton India Ultra-short Bond Fund - Institutional - Dividend;10.0111;9.9861;10.0111;06-Aug-2009
107248;Templeton India Ultra-short Bond Fund - Institutional - Growth;11.4530;11.4244;11.4530;06-Aug-2009
109574;Templeton India Ultra-short Bond Fund - Institutional - Weekly Dividend;10.1958;10.1703;10.1958;06-Aug-2009
107252;Templeton India Ultra-short Bond Fund - Retail - Dividend;10.0106;9.9856;10.0106;06-Aug-2009
107247;Templeton India Ultra-short Bond Fund - Retail - Growth;11.4156;11.3871;11.4156;06-Aug-2009
109575;Templeton India Ultra-short Bond Fund - Retail - Weekly Dividend;10.0058;9.9808;10.0058;06-Aug-2009
107250;Templeton India Ultra-short Bond Fund - Super Institutional - Dividend;10.0116;9.9866;10.0116;06-Aug-2009
107249;Templeton India Ultra-short Bond Fund - Super Institutional - Growth;11.4905;11.4618;11.4905;06-Aug-2009
109576;Templeton India Ultra-short Bond Fund - Super Institutional - Weekly Dividend;10.0978;10.0726;10.0978;06-Aug-2009
100506;Templeton Monthly Income Plan-Growth;24.2125;24.0914;24.2125;06-Aug-2009
100505;Templeton Monthly Income Plan-Half Yearly Dividend;12.6767;12.6133;12.6767;06-Aug-2009
100503;Templeton Monthly Income Plan-Monthly Dividend;10.3138;10.2622;10.3138;06-Aug-2009
100504;Templeton Monthly Income Plan-Quaterly Dividend;10.5540;10.5012;10.5540;06-Aug-2009
106799;HDFC ARBITRAGE FUND RETAIL PLAN DIVIDEND OPTION;10.202;10.151;10.202;06-Aug-2009
106796;HDFC ARBITRAGE FUND RETAIL PLAN GROWTH OPTION;11.344;11.287;11.344;06-Aug-2009
106797;HDFC ARBITRAGE FUND RETAIL PLAN QUARTERLY DIVIDEND OPTION;10.191;10.14;10.191;06-Aug-2009
106794;HDFC ARBITRAGE FUND WHOLESALE PLAN DIVIDEND OPTION;10.08;10.03;10.08;06-Aug-2009
106793;HDFC ARBITRAGE FUND WHOLESALE PLAN GROWTH OPTION;11.395;11.338;11.395;06-Aug-2009
106795;HDFC ARBITRAGE FUND WHOLESALE PLAN QUARTERLY DIVIDEND OPTION;10.2;10.149;10.2;06-Aug-2009
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;06-Aug-2009
105543;HDFC Cash Management Fund Treasury Advantage - Retail Plan Monthly Dividend Option;10.0632;10.0632;10.0632;06-Aug-2009
105547;HDFC Cash Management Fund Treasury Advantage - Wholesale Plan Daily Dividend Option;10.0315;10.0315;10.0315;06-Aug-2009
105544;HDFC Cash Management Fund Treasury Advantage - Wholesale Plan Growth Option;19.5859;19.5859;19.5859;06-Aug-2009
105546;HDFC Cash Management Fund Treasury Advantage - Wholesale Plan Monthly Dividend Option;10.0637;10.0637;10.0637;06-Aug-2009
105545;HDFC Cash Management Fund Treasury Advantage - Wholesale Plan Weekly Dividend Option;10.0201;10.0201;10.0201;06-Aug-2009
102452;HDFC Cash Management Fund Treasury Advantage -Retail Plan Growth Option;19.425;19.425;19.425;06-Aug-2009
102453;HDFC Cash Management Fund Treasury Advantage -Retail Plan Weekly Dividend Option;10.0234;10.0234;10.0234;06-Aug-2009
101483;HDFC Floating Rate Income Fund-Short Term Plan - Retail Option - Dividend - Daily;10.0809;10.0809;10.0809;06-Aug-2009
101484;HDFC Floating Rate Income Fund-Short Term Plan - Retail Option - Dividend - Monthly;10.1582;10.1582;10.1582;06-Aug-2009
101482;HDFC Floating Rate Income Fund-Short Term Plan - Retail Option - Dividend - Weekly;10.1396;10.1396;10.1396;06-Aug-2009
101481;HDFC Floating Rate Income Fund-Short Term Plan - Retail Option - Growth;15.1387;15.1387;15.1387;06-Aug-2009
106838;HDFC Floating Rate Income Fund-Short Term Plan - Wholesale Option - Dividend - Daily;10.0809;10.0809;10.0809;06-Aug-2009
106839;HDFC Floating Rate Income Fund-Short Term Plan - Wholesale Option - Dividend - Monthly;10.1583;10.1583;10.1583;06-Aug-2009
106840;HDFC Floating Rate Income Fund-Short Term Plan - Wholesale Option - Dividend - Weekly;10.1397;10.1397;10.1397;06-Aug-2009
106841;HDFC Floating Rate Income Fund-Short Term Plan - Wholesale Option - Growth;15.2155;15.2155;15.2155;06-Aug-2009
101872;HDFC High Interest Fund-Growth Option;30.2399;30.0887;30.2399;06-Aug-2009
101874;HDFC High Interest Fund-Half Yearly Dividend Option;10.9828;10.9279;10.9828;06-Aug-2009
101873;HDFC High Interest Fund-Quarterly Dividend Option;11.1003;11.0448;11.1003;06-Aug-2009
101875;HDFC High Interest Fund-Yearly Dividend Option;11.5143;11.4567;11.5143;06-Aug-2009
101990;HDFC High Interest Fund - Short Term Plan-Dividend Option;10.5613;10.5349;10.5613;06-Aug-2009
101989;HDFC High Interest Fund - Short Term Plan-Growth Option;17.5878;17.5438;17.5878;06-Aug-2009
100123;HDFC Income Fund-Dividend;10.9058;10.6877;10.9058;06-Aug-2009
100124;HDFC Income Fund-Growth;20.8255;20.409;20.8255;06-Aug-2009
102147;HDFC MF Monthly Income Plan-Long Term Plan-Growth Option;19.3781;19.1843;19.3781;06-Aug-2009
102148;HDFC MF Monthly Income Plan-Long Term Plan-Monthly Dividend Option;12.1243;12.0031;12.1243;06-Aug-2009
102149;HDFC MF Monthly Income Plan-Long Term Plan-Quarterly Dividend Option;12.4486;12.3241;12.4486;06-Aug-2009
102144;HDFC MF Monthly Income Plan-Short Term Plan-Growth Option;15.2465;15.094;15.2465;06-Aug-2009
102145;HDFC MF Monthly Income Plan-Short Term Plan-Monthly Dividend Option;10.9851;10.8752;10.9851;06-Aug-2009
102146;HDFC MF Monthly Income Plan-Short Term Plan-Quarterly Dividend Option;11.2621;11.1495;11.2621;06-Aug-2009
101586;HDFC MULTIPLE YIELD-HDFC MULTIPLE YIELD - DIVIDEND;11.4797;11.3649;11.5945;06-Aug-2009
101585;HDFC MULTIPLE YIELD-HDFC MULTIPLE YIELD - GROWTH;15.1562;15.0046;15.3078;06-Aug-2009
103130;HDFC Multiple Yield Fund - Plan 2005-Dividend;11.2442;11.1318;11.3566;06-Aug-2009
103131;HDFC Multiple Yield Fund - Plan 2005-Growth;13.5823;13.4465;13.7181;06-Aug-2009
101431;HDFC Short Term Plan-DIVIDEND;10.2931;10.2416;10.2931;06-Aug-2009
101430;HDFC Short Term Plan-GROWTH;17.2678;17.1815;17.2678;06-Aug-2009
110439;HSBC Flexi Debt Fund - Inst. - Half Yearly Dividend;0.0000;0.0000;0.0000;06-Aug-2009
110438;HSBC Flexi Debt Fund - Inst. - Quarterly Dividend;11.0186;11.0186;11.0186;06-Aug-2009
110440;HSBC Flexi Debt Fund - Regular - Half Yearly Dividend;10.2161;10.2161;10.2161;06-Aug-2009
106738;HSBC Flexi Debt Fund-Inst. Fortnightly Dividend;10.0302;10.0302;10.0302;06-Aug-2009
106737;HSBC Flexi Debt Fund-Inst. Growth;12.2203;12.2203;12.2203;06-Aug-2009
106739;HSBC Flexi Debt Fund-Inst. Monthly Dividend;10.5230;10.5230;10.5230;06-Aug-2009
106736;HSBC Flexi Debt Fund-Reg.Growth;12.1422;12.0511;12.1422;06-Aug-2009
106741;HSBC Flexi Debt Fund-Reg.Monthly Dividend;10.3849;10.3070;10.3849;06-Aug-2009
106770;HSBC Flexi Debt Fund-Regular. Fortnightly Dividend;10.8058;10.7248;10.8058;06-Aug-2009
108220;HSBC Flexi Debt Fund-Regular. Quarterly Dividend;11.1452;11.0616;11.1452;06-Aug-2009
101688;HSBC Income Fund - Investment - Inst. - Dividend;10.9946;10.8847;10.9946;06-Aug-2009
101687;HSBC Income Fund - Investment - Inst. - Growth;9.9884;9.8885;9.9884;06-Aug-2009
101686;HSBC Income Fund - Investment - Regular - Dividend;11.4430;11.3286;11.4430;06-Aug-2009
101685;HSBC Income Fund - Investment - Regular - Growth;15.4585;15.3039;15.4585;06-Aug-2009
101598;HSBC Income Fund - Short Term - Inst. - Dividend;10.5427;10.5427;10.5427;06-Aug-2009
104430;HSBC Income Fund - Short Term - Inst. - Dividend - Weekly;10.3276;10.3276;10.3276;06-Aug-2009
101597;HSBC Income Fund - Short Term - Inst. - Growth;12.0468;12.0468;12.0468;06-Aug-2009
108363;HSBC Income Fund - Short Term - Inst. Plus - Growth;10.4199;10.4199;10.4199;06-Aug-2009
108253;HSBC Income Fund - Short Term - Inst. Plus - Monthly Dividend;10.1436;10.1436;10.1436;06-Aug-2009
108254;HSBC Income Fund - Short Term - Inst. Plus - Weekly Dividend;10.0558;10.0558;10.0558;06-Aug-2009
101600;HSBC Income Fund - Short Term - Regular - Dividend;10.9079;10.8534;10.9079;06-Aug-2009
104429;HSBC Income Fund - Short Term - Regular - Dividend - Weekly;10.1454;10.0947;10.1454;06-Aug-2009
101599;HSBC Income Fund - Short Term - Regular - Growth;15.3041;15.2276;15.3041;06-Aug-2009
102257;HSBC MIP - Regular -  Dividend - Monthly;11.4881;11.3732;11.4881;06-Aug-2009
102258;HSBC MIP - Regular - Dividend - Quarterly;11.7039;11.5869;11.7039;06-Aug-2009
102259;HSBC MIP - Regular - Growth;15.4778;15.3230;15.4778;06-Aug-2009
102261;HSBC MIP - Savings -  Dividend - Quarterly;11.8729;11.6948;11.8729;06-Aug-2009
102260;HSBC MIP - Savings - Dividend - Monthly;11.7926;11.6157;11.7926;06-Aug-2009
102262;HSBC MIP - Savings - Growth;16.9087;16.6551;16.9087;06-Aug-2009
104348;HSBC Ultra Short Term Bond Fund  - Inst. - Dividend - Monthly;10.1443;10.1443;10.1443;06-Aug-2009
104344;HSBC Ultra Short Term Bond Fund  - Inst. - Growth;12.3422;12.3422;12.3422;06-Aug-2009
104349;HSBC Ultra Short Term Bond Fund  - Inst. Plus - Dividend - Daily;10.0964;10.0964;10.0964;06-Aug-2009
104343;HSBC Ultra Short Term Bond Fund  - Regular -  Dividend - Weekly;10.0384;10.0384;10.0384;06-Aug-2009
104342;HSBC Ultra Short Term Bond Fund  - Regular - Dividend - Daily;10.0122;10.0122;10.0122;06-Aug-2009
104350;HSBC Ultra Short Term Bond Fund  - Regular - Growth;12.2798;12.2798;12.2798;06-Aug-2009
104351;HSBC Ultra Short Term Bond Fund - Inst. - Dividend - Daily;10.0125;10.0125;10.0125;06-Aug-2009
104346;HSBC Ultra Short Term Bond Fund - Inst. Plus -  Dividend - Monthly;10.3336;10.3336;10.3336;06-Aug-2009
104347;HSBC Ultra Short Term Bond Fund - Inst. Plus - Growth;12.4174;12.4174;12.4174;06-Aug-2009
104345;HSBC Ultra Short Term Bond Fund - Instutional Plus-Dividend - Weekly;10.0764;10.0764;10.0764;06-Aug-2009
