SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
530135,AKANKSHA FIN,T ,Q,3.60,3.60,3.60,3.60,3.60,3.46,1,10,36.00,
530621,AKAR TOOLS L,B ,Q,22.15,22.15,20.05,21.95,21.95,21.10,5,365,7367.00,
532799,AKRUTI CITY ,T ,Q,368.00,379.00,361.00,363.25,363.25,365.20,1216,27893,10298745.00,
532351,AKSH OPTIFIB,T ,Q,13.25,13.49,12.80,12.92,12.80,13.19,58,12830,168791.00,
524598,AKSHARCHEM I,S ,Q,6.15,6.21,6.15,6.20,6.20,6.30,7,402,2494.00,
524075,ALBERT DAVID,S ,Q,53.00,56.00,53.00,55.00,55.00,55.00,22,15941,884154.00,
526707,ALCHEMIST LT,B ,Q,59.00,60.00,58.20,59.15,59.15,58.80,331,106400,6278906.00,
506235,ALEMBIC LTD.,B ,Q,36.00,36.00,35.00,35.15,35.10,35.70,148,14941,527936.00,
505885,ALFA LAVAL  ,B ,Q,865.00,871.00,865.00,871.00,871.00,871.00,22,120,103920.00,
517546,ALFA TRANSFO,B ,Q,24.40,24.70,23.80,24.10,24.30,24.05,34,2176,52680.00,
530889,ALKA INDIA  ,B ,Q,0.41,0.42,0.37,0.37,0.38,0.41,118,334918,132838.00,
532166,ALKA SECUR. ,B ,Q,16.10,16.10,15.30,15.45,15.35,15.95,51,97824,1534500.00,
533029,ALKALI      ,B ,Q,272.50,275.00,267.00,270.10,268.25,271.75,565,90197,24396338.00,
506767,ALKYL AMINES,S ,Q,50.00,50.00,47.05,49.95,49.95,50.00,24,14686,731200.00,
532480,ALLAHABAD BK,A ,Q,60.00,61.00,57.50,58.05,58.05,59.20,2798,549797,32733409.00,
532749,ALLCARGO GLO,B ,Q,772.00,775.00,759.00,774.00,774.65,779.45,57,9011,6928622.00,
532919,ALLIED COMP ,B ,Q,0.41,0.43,0.40,0.41,0.41,0.39,92,460119,188623.00,
532875,ALLIED DIGIT,B ,Q,302.00,304.80,292.20,293.60,293.60,301.90,246,10943,3284302.00,
532633,ALLSEC TECH ,T ,Q,31.00,32.00,31.00,32.00,32.00,30.50,54,5460,173872.00,
511589,ALMONDZ CMS ,B ,Q,9.99,9.99,8.31,8.55,8.55,9.22,32,5003,47348.00,
531400,ALMONDZ GLO ,B ,Q,22.00,22.05,20.55,21.65,21.75,21.70,37,2964,64594.00,
521070,ALOK INDS.  ,B ,Q,13.75,14.08,13.31,13.47,13.47,13.66,6129,4478160,61451969.00,
890128,ALOKIND PP  ,B ,Q,7.84,8.19,7.65,7.96,7.73,7.95,32,24258,194142.00,
532878,ALPA LAB    ,B ,Q,10.00,10.12,9.80,9.86,9.86,10.00,34,4361,43534.00,
531247,ALPHA HI-TEC,TS,Q,1.60,1.60,1.60,1.60,1.60,1.67,1,600,960.00,
526397,ALPHAGEO (I),S ,Q,127.25,133.45,126.00,127.40,127.40,126.35,259,10180,1319791.00,
530715,ALPS INDS.  ,T ,Q,8.20,8.30,7.92,7.98,7.95,7.99,68,27815,223893.00,
532309,ALSTOM POWER,A ,Q,340.00,353.00,335.25,343.95,343.95,336.65,4572,149952,51779012.00,
524634,ALU FLUORIDE,B ,Q,13.55,15.70,13.50,15.04,14.31,13.80,47,6125,90837.00,
513309,ALUM IND EX ,S ,Q,6.91,6.91,6.27,6.27,6.27,6.59,10,1365,8705.00,
506597,AMAL PRODUCT,B ,Q,4.00,4.00,4.00,4.00,4.00,3.81,2,15,60.00,
500008,AMAR RAJA BA,B ,Q,54.10,54.50,51.25,52.05,52.05,54.45,288,18794,995858.00,
532664,AMAR REMEDIE,B ,Q,19.50,21.65,19.15,20.95,20.95,19.85,251,43717,900376.00,
531681,AMARDEEP IND,B ,Q,6.15,6.15,6.15,6.15,6.15,6.00,1,38,233.00,
521097,AMARJOTHI SP,B ,Q,22.50,23.50,22.50,23.30,23.00,23.15,21,5195,120675.00,
532335,AMBICA AGAR.,B ,Q,8.95,8.95,8.35,8.43,8.54,8.13,26,13355,113110.00,
531978,AMBIKA COTTO,B ,Q,59.00,60.00,56.50,58.80,60.00,59.10,30,2200,128147.00,
500425,AMBUJA CEME ,A ,Q,77.50,78.60,75.50,76.00,76.00,76.95,1427,192946,14880700.00,
530133,AMCO INDIA L,S ,Q,16.75,16.75,15.30,15.45,15.30,16.05,3,12,186.00,
532828,AMD INDUS   ,B ,Q,20.25,20.50,20.25,20.25,20.25,20.25,17,3416,69364.00,
513117,AMFORGE IND.,T ,Q,3.77,4.00,3.77,4.00,4.00,3.96,11,1123,4406.00,
506248,AMINES&PLAST,B ,Q,28.50,31.00,28.50,28.50,28.50,29.95,4,75,2140.00,
531300,AMIT INTNL. ,S ,Q,2.87,2.87,2.87,2.87,2.87,3.02,1,1,2.00,
521076,AMIT SPIN.  ,B ,Q,1.95,1.95,1.95,1.95,1.95,2.00,1,500,975.00,
521103,AMRAPALI DEV,B ,Q,5.50,6.02,5.50,5.85,5.70,5.75,12,2663,15454.00,
526241,AMRAPALI IND,B ,Q,3.94,3.94,3.94,3.94,3.94,3.76,4,1000,3940.00,
531991,AMRAWOR AGRI,B ,Q,0.59,0.59,0.57,0.59,0.59,0.58,14,42100,24244.00,
531728,AMRIT BANAS ,B ,Q,40.20,40.20,36.40,36.40,36.40,38.30,7,751,30036.00,
507525,AMRIT CORP  ,S ,Q,55.30,55.30,55.25,55.25,55.25,57.85,3,25,1381.00,
590006,AMRUTANJAN  ,S ,Q,321.10,330.00,321.10,327.80,330.00,320.00,13,498,162018.00,
520077,AMTEK AUTO  ,S ,Q,117.00,119.50,113.20,114.55,114.55,117.15,499,16442,1916583.00,
532282,AMTEK INDIA ,S ,Q,37.75,37.95,36.55,37.20,37.10,37.10,39,6609,246468.00,
515055,ANANT RAJ IN,S ,Q,76.00,79.70,76.00,79.70,79.70,75.95,394,70504,5552443.00,
532418,ANDHRA BANK ,A ,Q,62.55,63.90,61.50,61.85,61.85,62.05,1424,193934,12160480.00,
532141,ANDHRA CEMEN,B ,Q,18.20,19.40,18.20,18.70,18.70,18.55,111,18827,350901.00,
502330,ANDHRA PAPER,T ,Q,56.00,57.10,56.00,57.05,57.05,56.00,14,786,44495.00,
500012,ANDHRA PETRO,B ,Q,11.75,11.75,11.03,11.17,11.14,11.45,394,136304,1553662.00,
590062,ANDHRA SUGAR,B ,Q,85.00,88.15,84.50,85.25,85.25,84.15,254,18847,1622047.00,
526173,ANDREW YULE ,B ,Q,27.80,27.80,26.60,26.70,26.60,27.80,37,4591,124595.00,
530721,ANG AUTO    ,B ,Q,30.50,32.90,29.50,30.00,30.00,29.05,36,1017,30369.00,
519383,ANIK INDS   ,B ,Q,29.00,30.00,28.50,29.10,29.80,28.30,15,3873,113310.00,
532910,ANIL PRODUCT,B ,Q,89.70,92.00,86.60,90.55,90.00,90.90,177,18316,1644212.00,
504629,ANIL SP STEL,S ,Q,7.02,7.75,7.02,7.32,7.32,7.64,28,4453,33208.00,
521131,ANJANI FABRI,B ,Q,9.46,9.46,8.66,8.66,8.66,9.03,2,200,1812.00,
531878,ANJANI FINL ,B ,Q,8.65,8.65,8.65,8.65,8.65,9.06,1,3000,25950.00,
518091,ANJANI PORTL,S ,Q,23.00,23.45,22.10,22.25,22.10,22.55,113,28103,634028.00,
531223,ANJANI SYNT.,S ,Q,17.90,17.90,17.00,17.19,17.49,17.05,31,4573,78688.00,
532870,ANKIT METAL ,B ,Q,13.55,14.84,13.50,13.83,13.90,14.00,39,4481,63753.00,
531683,ANKUR DRUGS ,S ,Q,78.65,81.00,77.00,78.25,78.25,78.65,259,13758,1081946.00,
531519,ANKUSH FINST,T ,Q,4.75,4.75,4.75,4.75,4.75,4.99,1,50,237.00,
523007,ANSAL BUILD.,S ,Q,28.50,31.00,28.50,29.85,29.60,28.50,56,5397,161287.00,
507828,ANSAL HOUS. ,S ,Q,29.90,30.45,29.40,29.60,29.60,29.30,121,10730,321236.00,
500013,ANSAL INFRAS,B ,Q,34.90,36.00,33.80,34.15,34.15,34.20,1332,244417,8564520.00,
505665,ANTIF BEARNG,S ,Q,38.50,38.50,36.50,36.85,36.80,36.65,15,2396,88211.00,
532981,ANU LABS    ,B ,Q,52.50,54.65,49.00,52.65,52.65,50.65,7073,1815506,94882125.00,
506260,ANUH PHARMA ,B ,Q,173.00,175.00,166.20,170.00,170.00,174.00,15,394,66842.00,
532259,APAR INDUS. ,B ,Q,100.20,101.00,100.00,100.00,100.00,100.20,50,4951,495585.00,
523694,APCOTEX IND ,B ,Q,40.50,41.50,40.50,41.00,41.00,41.15,4,155,6377.00,
517096,APLAB LTD.  ,S ,Q,39.65,41.85,37.70,38.70,38.70,37.25,17,4100,158117.00,
523537,APM INDUS.  ,S ,Q,14.15,14.15,14.10,14.10,14.10,13.48,3,150,2117.00,
508869,APOLLO HOSP.,A ,Q,401.40,408.95,395.00,398.40,398.40,408.55,132,13027,5222615.00,
532974,APOLLO SINDH,TS,Q,18.20,18.80,18.20,18.65,18.45,18.45,40,8344,155114.00,
500877,APOLLO TYRES,B ,Q,30.00,30.00,26.00,26.35,26.35,26.30,2970,974552,26235334.00,
500014,APPLE FINANC,T ,Q,3.04,3.34,3.04,3.14,3.12,3.19,64,41701,128708.00,
532475,APTECH LTD  ,B ,Q,117.00,117.30,111.55,112.55,112.55,115.95,3063,278630,32043997.00,
590033,APW PRES    ,S ,Q,58.35,64.40,58.35,63.65,64.25,59.60,11,1355,85716.00,
512344,ARAVALI SEC.,B ,Q,9.00,10.49,9.00,9.99,10.48,9.98,4,302,3017.00,
532994,ARCHIDPLY IN,B ,Q,22.15,22.15,20.10,20.40,20.40,21.15,107,11786,243013.00,
532212,ARCHIES LTD ,B ,Q,56.00,56.10,54.15,54.80,54.60,55.70,39,2384,130776.00,
532914,ARCOTECH LTD,B ,Q,2.08,2.10,2.08,2.10,2.10,2.08,6,1800,3760.00,
532114,AREALTY     ,B ,Q,10.84,11.94,10.84,11.54,11.54,11.41,155,32445,368902.00,
522275,AREVA       ,A ,Q,242.85,243.90,227.05,229.00,229.00,239.30,1884,93162,21854103.00,
532935,ARIES AGRO  ,B ,Q,36.00,36.00,34.10,34.15,34.15,36.30,97,7206,254674.00,
511605,ARIHANT CAP.,B ,Q,42.75,42.75,38.75,38.75,38.75,40.75,28,6858,284379.00,
531381,ARIHANT FOUN,S ,Q,89.60,89.60,85.60,85.80,85.60,89.65,13,931,80221.00,
531179,ARMAN FIN   ,B ,Q,7.56,7.56,7.56,7.56,7.56,7.56,1,100,756.00,
524218,ARMOUR POLY ,S ,Q,6.81,6.81,6.81,6.81,6.81,6.54,1,5,34.00,
513729,ARO GRANITE ,S ,Q,35.10,37.65,35.00,37.65,37.65,37.80,11,2170,76257.00,
512273,ARONI COMM  ,S ,Q,29.80,29.80,29.80,29.80,29.80,28.05,1,4,119.00,
521174,ARORA FIBRES,B ,Q,1.89,1.89,1.72,1.73,1.73,1.80,16,3021,5438.00,
516064,ARROW COATED,B ,Q,9.77,9.77,9.77,9.77,9.77,10.27,3,650,6350.00,
533068,ARROW TEX   ,B ,Q,12.00,12.00,9.70,10.05,9.80,11.70,188,37727,390249.00,
506074,ARSHYIA INTL,B ,Q,78.50,79.95,73.00,74.35,73.10,76.40,124,10637,816791.00,
531297,ARTEFACT PR ,B ,Q,37.50,37.50,35.00,35.50,35.50,36.75,19,1799,64210.00,
512642,ARTILLEGENCE,B ,Q,2.14,2.14,2.14,2.14,2.14,2.05,1,11,23.00,
522134,ARTSON ENG  ,T ,Q,19.20,20.30,19.15,20.25,20.00,19.35,40,7522,147114.00,
524760,ARVIND INTER,S ,Q,3.87,4.20,3.87,3.88,3.88,4.00,3,700,2747.00,
500101,ARVIND Ltd  ,B ,Q,18.80,19.15,18.25,18.45,18.45,18.75,1775,828737,15566338.00,
532489,ARVIND PRODU,T ,Q,2.90,3.09,2.85,2.88,2.89,2.95,36,24910,74476.00,
531823,ARVIND REM. ,B ,Q,1.33,1.34,1.29,1.31,1.31,1.36,139,450482,590773.00,
530245,ARYAMAN FIN.,B ,Q,8.85,9.74,8.85,9.60,8.85,9.31,8,530,4788.00,
515030,ASAHI IN.GLA,B ,Q,43.00,45.30,43.00,44.50,44.50,42.65,57,4808,212712.00,
512535,ASAHI INFRA.,B ,Q,0.79,0.80,0.73,0.80,0.80,0.73,16,22015,17347.00,
532853,ASAHI SONG  ,B ,Q,19.05,21.35,19.00,19.75,19.80,19.95,27,7743,148218.00,
511750,ASCENT EXIM ,B ,Q,2.10,2.10,2.10,2.10,2.10,2.06,2,201,422.00,
527001,ASHAPURA LTD,B ,Q,38.00,39.70,37.15,39.70,39.70,36.10,709,295722,11611625.00,
517565,ASHCO NIUL  ,TS,Q,6.16,6.37,6.10,6.36,6.37,6.16,23,8593,53266.00,
519174,ASHIANA AGRO,T ,Q,2.64,2.64,2.64,2.64,2.64,2.73,1,100,264.00,
523716,ASHIANA HOU ,S ,Q,37.50,38.00,37.00,37.05,37.05,36.75,26,4675,176408.00,
513401,ASHIANA ISP.,B ,Q,9.40,9.90,9.40,9.85,9.85,9.89,5,650,6391.00,
514286,ASHIMA LTD. ,T ,Q,2.70,2.84,2.70,2.84,2.84,2.71,14,10501,29362.00,
512247,ASHIRWAD CAP,B ,Q,1.40,1.50,1.36,1.43,1.43,1.37,13,9622,13446.00,
526847,ASHIRWAD STL,B ,Q,10.13,10.13,9.50,10.13,10.13,9.65,22,14432,143097.00,
530429,ASHISH POLY.,B ,Q,3.63,3.63,3.63,3.63,3.63,3.62,1,590,2141.00,
500477,ASHOK LEYL. ,A ,Q,21.00,22.00,20.85,21.30,21.30,20.85,2190,822384,17572788.00,
524594,ASHOK-ALCO  ,B ,Q,4.50,4.51,4.50,4.50,4.50,4.58,5,210,945.00,
503940,ASIAN ELECTR,T ,Q,23.55,23.95,23.00,23.40,23.35,23.45,236,57411,1349465.00,
532047,ASIAN FILMS ,T ,Q,0.29,0.29,0.29,0.29,0.29,0.28,9,90130,26137.00,
532888,ASIAN GRANIT,B ,Q,21.55,22.20,21.50,22.05,22.05,22.10,15,1468,32156.00,
500023,ASIAN HOTELS,B ,Q,255.00,257.95,245.50,251.65,254.95,257.40,152,4119,1035916.00,
519485,ASIAN I NETW,B ,Q,7.16,7.16,5.54,6.36,6.36,5.99,39,5757,35589.00,
530355,ASIAN OILFIE,B ,Q,39.60,40.95,38.70,39.15,39.15,38.95,458,67235,2678607.00,
500820,ASIAN PAINTS,A ,Q,900.90,952.00,900.90,949.75,949.75,898.40,451,14150,13334778.00,
531847,ASIAN STAR  ,S ,Q,1380.00,1380.00,1303.00,1303.00,1303.00,1325.10,53,5330,7171281.00,
519532,ASIAN TEA   ,S ,Q,29.55,30.60,28.10,28.30,28.15,28.50,60,3411,98637.00,
530723,ASIT C FIN  ,B ,Q,46.00,48.75,44.15,48.75,48.75,46.45,29,10600,514738.00,
526433,ASM TECHNOLO,S ,Q,32.00,32.00,32.00,32.00,32.00,33.40,1,100,3200.00,
500024,ASSAM CO.LTD,T ,Q,11.00,11.00,10.17,10.25,10.25,10.70,316,142000,1491865.00,
507526,ASSO.ALCOHOL,B ,Q,16.70,16.70,16.65,16.70,16.70,17.35,4,125,2086.00,
502015,ASSOC.STONE ,B ,Q,38.00,39.50,38.00,39.10,39.00,38.00,6,467,18109.00,
532493,ASTRA MICRO ,B ,Q,49.65,50.75,47.65,48.00,48.00,49.00,715,67466,3306910.00,
532830,ASTRAL POLY ,B ,Q,67.00,74.80,65.65,71.70,71.70,68.00,36,3340,239226.00,
506820,ASTRAZEN.PH.,B ,Q,520.10,529.95,518.55,528.35,528.35,525.65,18,212,111435.00,
532759,ATLANTA     ,B ,Q,50.30,56.00,50.30,53.90,53.90,53.55,187,8554,462529.00,
526991,ATLAS COPCO ,S ,Q,484.00,484.00,459.00,460.90,460.90,460.50,84,1288,600089.00,
505029,ATLAS CYCLES,B ,Q,100.90,101.75,98.65,100.00,100.00,100.20,31,677,67773.00,
511427,ATN INTER.  ,B ,Q,0.97,0.99,0.97,0.98,0.98,1.00,11,14767,14461.00,
500027,ATUL LTD.   ,B ,Q,49.10,50.70,49.10,49.90,49.90,49.50,126,24092,1204804.00,
502352,AURANG.PAPER,B ,Q,2.30,2.30,2.30,2.30,2.30,2.25,1,100,230.00,
532668,AURIONPRO SO,B ,Q,95.95,95.95,92.00,93.05,93.05,93.55,62,7269,681039.00,
524804,AUROB.PHARMA,B ,Q,292.15,299.40,285.00,288.65,288.65,291.55,1303,39599,11678639.00,
522005,AUSTIN ENGG.,B ,Q,46.90,47.75,46.35,46.35,46.35,47.50,12,765,35709.00,
533016,AUSTRAL COKE,B ,Q,314.00,314.70,298.00,299.40,299.40,307.35,772,29046,8875138.00,
505010,AUTO AXLES  ,B ,Q,111.95,111.95,109.00,109.60,109.35,109.85,22,2154,236727.00,
505036,AUTO COR.GOA,S ,Q,152.10,157.95,152.10,153.00,153.00,156.00,4,80,12278.00,
532797,AUTOIND     ,B ,Q,70.45,71.00,66.30,67.30,67.25,68.00,41,2130,144855.00,
500029,AUTOLITE(I) ,B ,Q,22.80,22.80,19.65,19.70,19.70,20.70,26,8654,172657.00,
520119,AUTOMOTIVE S,T ,Q,30.15,30.15,30.15,30.15,30.15,31.70,6,210,6331.00,
500030,AUTORID.FIN ,T ,Q,1.31,1.31,1.31,1.31,1.31,1.30,1,50,65.00,
532406,AVANTEL LTD ,B ,Q,41.95,42.55,41.00,42.55,42.55,41.60,9,1159,48345.00,
512573,AVANTI FEEDS,S ,Q,15.30,15.75,14.80,14.80,15.70,15.25,15,1345,20000.00,
500463,AVAYA GLOBAL,B ,Q,81.10,92.30,81.10,85.55,85.55,86.00,40,2851,244021.00,
500674,AVENTIS PH. ,B ,Q,1013.35,1039.90,1010.00,1028.25,1028.25,1048.65,40,514,526047.00,
526556,AVERY INDIA ,S ,Q,104.05,107.00,104.00,105.05,105.05,105.40,139,51497,5414371.00,
532995,AVON CORP   ,B ,Q,6.12,6.50,6.00,6.02,6.02,6.34,88,43076,266133.00,
531541,AVON ORGANIC,S ,Q,21.05,21.05,20.65,20.65,20.65,21.70,38,12964,269120.00,
519105,AVT NATURAL ,B ,Q,64.00,68.90,60.00,62.30,62.30,65.95,47,1270,78925.00,
532215,AXIS BANK   ,A ,Q,678.00,690.00,661.00,670.25,670.25,668.25,33998,1632791,1104020760.00,
531278,AXIS CAPITAL,T ,Q,20.65,22.65,20.65,22.65,22.65,21.70,6,801,16582.00,
532395,AXIT IT LTD ,T ,Q,11.95,11.98,11.50,11.91,11.98,11.50,17,1931,22611.00,
505506,AXON INFOTEC,T ,Q,11.00,11.55,10.50,11.30,11.30,11.04,12,1481,16539.00,
523850,AXTEL INDUS.,B ,Q,8.62,8.62,8.62,8.62,8.62,8.21,1,500,4310.00,
532385,AZTECSOFT L ,B ,Q,58.50,59.80,57.50,58.05,58.05,58.60,112,5933,346889.00,
508136,B & A LTD.  ,B ,Q,61.90,62.30,60.00,60.80,60.80,59.35,121,31840,1963287.00,
523019,B.N.RATHI SE,T ,Q,15.95,15.95,15.95,15.95,15.95,15.25,1,21,334.00,
531268,B2B SOFT.   ,B ,Q,6.98,6.98,6.98,6.98,6.98,7.34,1,25,174.00,
532380,BABA ARTS   ,S ,Q,23.50,24.85,23.05,24.85,24.85,23.65,15,3030,73092.00,
532161,BAFFIN ENG. ,B ,Q,0.46,0.50,0.45,0.45,0.45,0.47,31,40275,19031.00,
532989,BAFNA PHARMA,B ,Q,28.20,28.90,27.75,28.70,28.70,27.70,94,21301,606212.00,
531733,BAFNA SPG.MI,Z ,Q,1.77,1.77,1.61,1.74,1.74,1.69,17,16020,26696.00,
532507,BAG FIL MED ,B ,Q,16.50,16.60,16.00,16.10,16.10,16.10,303,91416,1496922.00,
507500,BAJ HIN SUG ,TS,Q,19.00,20.30,19.00,19.20,19.20,19.95,43,21169,423197.00,
500490,BAJ HOLD INV,A ,Q,350.10,365.00,350.10,355.55,355.55,354.40,216,4112,1475686.00,
532977,BAJAJ AUTO  ,A ,Q,691.00,739.00,685.15,737.70,737.70,686.85,1734,331103,236254989.00,
500034,BAJAJ AUTO F,B ,Q,95.00,96.00,90.50,91.00,90.50,94.35,41,787,72725.00,
500031,BAJAJ ELECT.,S ,Q,242.00,244.00,232.05,232.45,232.05,241.05,93,2238,526460.00,
532978,BAJAJ FINSE ,B ,Q,256.10,260.00,250.00,257.25,257.25,253.30,241,13726,3538258.00,
507944,BAJAJ STEEL ,B ,Q,134.75,134.75,124.00,125.05,124.40,127.00,77,3405,437393.00,
500032,BAJAJHIND.LT,B ,Q,111.00,111.50,104.60,106.10,106.10,110.15,12233,1693827,184261872.00,
961662,BAJAUFINWAR ,F ,B,18.70,18.70,18.70,18.70,18.70,16.14,1,1,18.00,
524824,BAL PHARMA  ,S ,Q,18.00,18.95,17.10,17.55,17.55,17.00,39,2208,38972.00,
514199,BALA TEC IND,B ,Q,2.30,2.30,2.30,2.30,2.30,2.29,1,200,460.00,
530999,BALAJI AMINE,S ,Q,67.95,67.95,61.25,64.25,65.70,66.40,20,756,48024.00,
500035,BALAJI DIST.,B ,Q,20.80,20.90,19.50,20.15,20.15,19.70,197,79473,1624579.00,
532382,BALAJI TELE.,B ,Q,45.85,46.50,43.10,43.85,43.85,44.85,2908,490520,22292152.00,
500102,BALARPUR IND,B ,Q,17.50,18.30,17.05,17.15,17.15,17.30,3585,1728999,30565014.00,
513142,BALASORE    ,B ,Q,13.85,14.25,13.50,13.83,13.80,14.27,84,16174,224842.00,
502355,BALKRISH IND,S ,Q,191.00,194.25,190.00,190.00,190.00,193.45,21,542,103292.00,
532485,BALMER LA.IN,B ,Q,84.65,88.00,82.35,83.00,83.00,82.60,69,8891,754876.00,
523319,BALMER LAWRI,B ,Q,280.00,308.00,280.00,294.40,294.40,281.95,947,31952,9594571.00,
500038,BALRAM.CHINI,A ,Q,80.00,81.30,77.50,78.30,78.30,79.15,6676,1175373,93351140.00,
519295,BAMBINO AGRO,S ,Q,17.70,19.00,17.70,18.50,18.50,17.85,13,1400,25767.00,
531591,BAMPSL SECUR,B ,Q,0.49,0.50,0.46,0.46,0.48,0.46,41,103794,49772.00,
500039,BANCO PROD. ,S ,Q,23.00,24.00,23.00,23.40,23.35,23.90,43,5698,134038.00,
532946,BANG        ,T ,Q,104.50,110.00,104.50,105.05,105.05,109.75,12,10819,1188496.00,
532525,BANK MAHA   ,B ,Q,24.70,24.70,24.05,24.20,24.20,24.00,939,338673,8241180.00,
500019,BANK OF RAJ.,B ,Q,43.15,44.00,41.50,41.70,41.70,43.00,927,148411,6328324.00,
500041,BANNARI AMAN,B ,Q,839.00,840.00,822.00,839.00,839.00,832.90,5,11,9214.00,
532674,BANNARI AMMA,B ,Q,38.25,41.00,36.50,39.05,39.05,39.00,20,1003,39676.00,
503722,BANSW.SYNTEX,S ,Q,29.00,29.00,28.25,28.55,28.55,29.40,21,3790,108248.00,
532916,BARAK VALL  ,B ,Q,17.50,17.50,17.30,17.40,17.40,18.00,6,803,14012.00,
532694,BARTRONICSIN,B ,Q,92.00,95.75,91.10,91.45,91.45,90.80,1976,136726,12757155.00,
524687,BASANT AGRO ,S ,Q,25.65,25.65,22.15,23.85,24.00,21.60,33,2080,49403.00,
500042,BASF INDIA  ,B ,Q,223.00,224.95,217.50,219.25,219.25,220.65,143,3494,770826.00,
500043,BATA INDIA  ,B ,Q,125.00,126.80,118.25,119.65,119.65,123.15,2133,107150,13190301.00,
522004,BATLIBOI LTD,TS,Q,18.75,19.00,18.25,18.50,18.25,19.00,23,3112,58303.00,
506285,BAYER CROP  ,B ,Q,270.00,270.00,254.65,256.60,255.10,268.45,125,6148,1601413.00,
531178,BCC FINANCE ,B ,Q,44.95,44.95,44.95,44.95,44.95,42.85,6,500,22475.00,
517246,BCC FUBA    ,T ,Q,7.94,7.98,7.94,7.98,7.98,7.61,4,500,3983.00,
524828,BDH INDUS.  ,B ,Q,7.90,8.90,7.87,8.17,8.17,8.74,15,3599,29737.00,
532645,BEEYU OVERSE,T ,Q,3.80,3.80,3.76,3.76,3.76,3.95,9,2600,9821.00,
515035,BELL CERAMIC,T ,Q,4.15,4.15,3.89,3.91,3.91,4.08,10,1771,7066.00,
500045,BELLARY STEE,T ,Q,1.98,2.04,1.95,2.01,2.01,2.01,477,742438,1478978.00,
500048,BEML LTD    ,A ,Q,520.00,529.00,514.00,525.05,525.00,517.30,848,15010,7852727.00,
532230,BENGAL TEA &,B ,Q,18.20,18.20,17.00,17.20,17.20,17.65,68,36625,642526.00,
509480,BERGER PAINT,B ,Q,36.70,37.90,36.40,37.25,37.25,36.70,142,18249,677009.00,
524606,BERYL DRUGS ,Z ,Q,6.38,6.38,6.37,6.37,6.37,6.70,2,200,1275.00,
508664,BEST E.HOTEL,B ,Q,91.00,95.50,91.00,95.50,95.50,91.00,5,22,2011.00,
500046,BEST&CROMPT.,B ,Q,12.95,13.38,12.12,12.19,12.19,12.91,34,5350,68422.00,
532430,BF UTILI    ,S ,Q,475.05,496.35,475.00,496.35,496.35,472.75,223,5398,2668660.00,
511664,BGIL FL TEC ,T ,Q,43.90,43.90,40.20,41.45,41.00,41.85,114,45200,1897049.00,
532930,BGR ENERGY  ,B ,Q,199.45,205.10,187.00,190.70,190.70,191.90,7429,408402,81519449.00,
524663,BH.IMMUN&BIO,S ,Q,12.12,13.60,12.12,13.15,13.15,13.11,11,767,9864.00,
530803,BHAGERIA DYE,B ,Q,15.55,15.55,15.50,15.50,15.50,15.95,3,350,5425.00,
531719,BHAGIRA.CHEM,B ,Q,36.50,38.20,36.25,37.35,37.35,38.15,30,3531,130107.00,
504646,BHAGWATI AUT,B ,Q,19.05,19.05,19.05,19.05,19.05,20.00,3,700,13335.00,
532845,BHAGWATI BAN,B ,Q,34.00,34.10,32.50,33.85,33.90,33.00,56,2101,70603.00,
500051,BHAGWATI GAS,B ,Q,6.50,6.59,6.05,6.18,6.18,6.49,118,25410,162960.00,
512296,BHAGYA INL  ,B ,Q,18.25,19.20,18.25,18.45,18.35,18.80,76,15341,284518.00,
514442,BHAGYA.WOOD ,B ,Q,8.00,8.00,8.00,8.00,8.00,8.30,1,399,3192.00,
500052,BHANSALI ENG,S ,Q,13.00,14.53,13.00,13.99,14.00,13.21,26,23625,324955.00,
503960,BHARAT BIJLE,S ,Q,619.00,637.00,601.15,611.25,611.25,610.60,1087,22656,14062902.00,
500049,BHARAT ELECT,A ,Q,965.00,984.45,965.00,975.00,975.00,970.10,242,162561,158497823.00,
531862,BHARAT FERTI,T ,Q,23.80,23.80,22.70,22.70,22.70,22.75,6,237,5431.00,
500493,BHARAT FORGE,A ,Q,141.00,144.95,139.00,140.90,140.90,139.55,901,48288,6879301.00,
505688,BHARAT GEARS,B ,Q,21.00,24.90,21.00,23.50,23.60,21.30,177,31023,731285.00,
500547,BHARAT PET. ,A ,Q,361.00,368.90,356.20,363.35,363.35,360.90,1159,54326,19701698.00,
590021,BHARAT RA(PS,B ,Q,52.10,52.10,52.10,52.10,52.10,52.00,3,100,5210.00,
523229,BHARAT SEATS,S ,Q,8.85,8.89,8.50,8.89,8.89,8.85,16,4655,40066.00,
532609,BHARSHIP    ,B ,Q,104.00,108.00,103.00,104.35,104.35,103.20,3813,419450,44247374.00,
532454,BHARTI ARTL ,A ,Q,795.00,820.80,780.00,797.00,797.00,794.20,8968,410813,329009181.00,
526666,BHARTIYA INT,B ,Q,27.80,27.80,27.80,27.80,27.80,27.85,2,105,2919.00,
518017,BHEEMA CEM  ,B ,Q,39.45,39.45,39.45,39.45,39.45,41.50,1,1,39.00,
